"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Caribbean small states","CSS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","162.711168920044","163.157017269603","163.761668820011","161.948418827375","159.952626895635","157.606540502721","154.772123397252","151.469776062574","147.095547158909","143.195247535565","139.981970847125","137.442941854127","135.313973696748","132.319803051394","129.04529993924","125.394146517997","121.416804236009","117.267071913229","114.530642671388","111.908314188649","109.488770519491","107.262615930239","105.197593392313","102.567841584818","99.8825612906805","97.0201644284515","93.9534119848669","90.6939310324606","89.0565384372109","87.415682977537","85.7641578046855","84.1403396797261","82.5419133857777","80.9139784472454","79.2808389847424","77.6086705164091","75.8993056600329","74.0965479930868","72.7994797720384","71.4595550991699","70.1463153813156","68.9145645671202","67.763938814933","67.052618520637","66.4237110661759","65.8421830776538","65.2873721718758","64.7541487291966","63.8164926805449","62.8955235939062","61.9807337238202","61.0607952585599","60.1163107478319","","",
"Cuba","CUB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","103.0398","111.5194","119.999","122.0792","124.1594","126.2396","128.3198","130.4","132.8796","135.3592","137.8388","140.3184","142.798","136.4782","130.1584","123.8386","117.5188","111.199","106.099","100.999","95.899","90.799","85.699","85.699","85.699","85.699","85.699","85.699","82.3992","79.0994","75.79961","72.49981","69.2","68.9402","68.6804","68.42059","68.16079","67.901","64.3806","60.8602","57.3398","53.8194","50.299","49.2824","48.2658","47.2492","46.23259","45.216","44.7898","44.3636","43.9374","43.5112","43.085","","",
"Curacao","CUW","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","105.7542","102.5856","99.417","96.7096","94.0022","91.29481","88.58741","85.88","81.6764","77.4728","73.2692","69.06561","64.862","62.9636","61.0652","59.1668","57.2684","55.37","54.466","53.562","52.658","51.754","50.85","51.076","51.302","51.528","51.75401","51.98","51.8896","51.7992","51.7088","51.6184","51.528","49.927","48.326","46.72499","45.12399","43.523","42.1554","40.7878","39.4202","38.0526","36.685","35.6972","34.7094","33.7216","32.7338","31.746","30.9676","30.1892","29.4108","28.6324","27.854","","",
"Cayman Islands","CYM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","31.0666","28.4048","25.743","24.6996","23.6562","22.6128","21.5694","20.526","20.608","20.69","20.772","20.854","20.936","22.684","24.432","26.18","27.928","29.676","31.3914","33.1068","34.8222","36.5376","38.253","37.5272","36.8014","36.0756","35.3498","34.624","32.5656","30.5072","28.4488","26.3904","24.332","22.0764","19.8208","17.5652","15.3096","13.054","11.8884","10.7228","9.5572","8.391601","7.226","7.0912","6.9564","6.8216","6.6868","6.552","6.3362","6.1204","5.904601","5.688801","5.473","","",
"Czech Republic","CZE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","48.3444","48.4432","48.542","48.1738","47.8056","47.4374","47.06921","46.701","47.349","47.997","48.645","49.293","49.941","51.5728","53.2046","54.8364","56.4682","58.1","57.2552","56.4104","55.5656","54.7208","53.876","53.3602","52.8444","52.3286","51.8128","51.297","49.3052","47.3134","45.3216","43.3298","41.338","36.4116","31.4852","26.5588","21.6324","16.706","15.6368","14.5676","13.4984","12.4292","11.36","11.3114","11.2628","11.2142","11.1656","11.117","9.8748","8.6326","7.3904","6.1482","4.906","","",
"Germany","DEU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","37.9798","40.1914","42.403","43.7524","45.1018","46.4512","47.8006","49.15","47.776","46.402","45.028","43.654","42.28","39.7486","37.2172","34.6858","32.1544","29.623","28.1902","26.7574","25.3246","23.8918","22.459","21.3582","20.2574","19.1566","18.0558","16.955","16.7456","16.5362","16.3268","16.1174","15.908","15.3492","14.7904","14.2316","13.6728","13.114","12.9652","12.8164","12.6676","12.5188","12.37","11.8502","11.3304","10.8106","10.2908","9.771","8.5758","7.3806","6.1854","4.9902","3.795","","",
"Djibouti","DJI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","43.1298","44.3484","45.567","46.836","48.105","49.374","50.643","51.912","53.1934","54.4748","55.7562","57.0376","58.319","59.013","59.707","60.401","61.095","61.789","62.0704","62.3518","62.6332","62.9146","63.196","64.0066","64.8172","65.6278","66.4384","67.249","67.4414","67.6338","67.82619","68.01859","68.211","60.4202","52.6294","44.8386","37.04781","29.257","28.7866","28.3162","27.8458","27.3754","26.905","25.9346","24.9642","23.9938","23.0234","22.053","21.3668","20.6806","19.9944","19.3082","18.622","","",
"Dominica","DMA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","44.1742","45.0426","45.911","45.5226","45.1342","44.7458","44.3574","43.969","40.693","37.417","34.141","30.865","27.589","26.2812","24.9734","23.6656","22.3578","21.05","19.2538","17.4576","15.6614","13.8652","12.069","11.499","10.929","10.359","9.789001","9.219","9.1554","9.091801","9.028201","8.964602","8.901","8.7222","8.543401","8.364601","8.185802","8.007","7.7292","7.4514","7.1736","6.8958","6.618","6.4682","6.3184","6.168601","6.018801","5.869","5.7154","5.5618","5.4082","5.2546","5.101","","",
"Dominican Republic","DOM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","167.1112","165.7106","164.31","161.0512","157.7924","154.5336","151.2748","148.016","144.5954","141.1748","137.7542","134.3336","130.913","127.9308","124.9486","121.9664","118.9842","116.002","114.9212","113.8404","112.7596","111.6788","110.598","110.5214","110.4448","110.3682","110.2916","110.215","111.0348","111.8546","112.6744","113.4942","114.314","113.651","112.988","112.325","111.662","110.999","110.719","110.439","110.159","109.879","109.599","109.4194","109.2398","109.0602","108.8806","108.701","106.8784","105.0558","103.2332","101.4106","99.588","","",
"Algeria","DZA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","125.624","125.624","125.624","123.5016","121.3792","119.2568","117.1344","115.012","112.6814","110.3508","108.0202","105.6896","103.359","101.6092","99.8594","98.1096","96.35979","94.61","86.2926","77.9752","69.65781","61.3404","53.023","49.1188","45.2146","41.3104","37.4062","33.502","31.6746","29.8472","28.0198","26.1924","24.365","22.4658","20.5666","18.6674","16.7682","14.869","13.8312","12.7934","11.7556","10.7178","9.68","9.6814","9.6828","9.6842","9.6856","9.687","9.7562","9.825399","9.894599","9.963799","10.033","","",
"East Asia & Pacific (developing only)","EAP","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","75.019622200387","74.0922367648849","72.9844318776352","70.427200821029","67.838904813265","65.2508312863595","62.6398294926969","60.0619959784639","56.451420803149","52.9740717064318","49.6616367234656","46.5529775347179","43.6658990353609","41.8756559840721","40.0430025403055","38.0222801621007","35.7320805405112","33.211695476503","32.8790278636056","32.5612967440082","32.3392221697672","32.1973644300642","32.0949486987239","32.1673409879083","32.3018506869632","32.4754059966697","32.6696525975339","32.8775745315277","29.9891972476644","27.1950607467499","24.5182707174519","22.0010414129166","19.6686361069348","19.8240127426104","19.8768748178748","19.7354090262359","19.376263413115","18.830920157251","18.9740738312709","19.00280863986","18.9533565554088","18.8259630577533","18.6529210318903","18.4014178643528","18.2750393150251","18.3161576170482","18.5422879635199","18.9384589558616","19.1121593841218","19.3458355001397","19.582268481475","19.8051930204247","20.0194115511982","","",
"East Asia & Pacific (all income levels)","EAS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","65.9592367629517","64.7772445742072","63.6593410291818","61.4785685684031","59.3801620433688","57.4049342464078","55.5440957497259","53.7393126741077","51.0387018755066","48.2663840848506","45.5401705096054","42.8778395825547","40.3309589718228","38.7157241641354","37.0421484662462","35.225234000396","33.1995659212168","30.9614091772231","30.7053168242276","30.4562351454008","30.2862941070142","30.1831933439088","30.1155560809908","30.1817317739199","30.2883739058961","30.4118043022048","30.5311470012459","30.6442284141992","27.9505241254934","25.3528324867738","22.8794368716748","20.5669723214853","18.4324903111412","18.5660981645743","18.6143047717033","18.4947723770941","18.1848186247586","17.7117716914885","17.8857174019378","17.9619913898546","17.9709373419797","17.9129631351131","17.8142969079518","17.6272847457242","17.543005631356","17.5984608940213","17.8080720528164","18.1594355411338","18.2870550255906","18.4635708360242","18.6404833471278","18.8017283945503","18.9569425946485","","",
"Europe & Central Asia (developing only)","ECA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","62.5127614722824","62.1426199995385","61.1349067571277","60.9656785014944","60.8023256953257","60.8337802833213","61.0342043793952","61.2961050970515","61.1731514188281","61.0475180737472","60.8624349584445","60.6433337337114","60.3987007909361","60.1639840242646","59.9087506539223","59.6417372588132","59.3487063956695","59.0170593827241","58.4466096682525","57.9195065174134","57.4502163360919","57.0346312644372","56.6499454363221","56.9217482063849","57.1200761765256","57.2257714301062","57.2483381446011","57.2122836264246","56.862802006142","56.520102968964","56.1917683370852","55.8514114924078","55.4934779960908","53.3783720920798","51.2694406691777","49.1863733425028","47.1383205427872","45.1154977629995","43.4917924870111","41.8483809551132","40.1845868362555","38.5032793130895","36.8078660045432","36.4941410719537","36.2021389659216","35.9407303876256","35.7024454812628","35.4765373556157","34.5511563978921","33.5936954409586","32.6222905640969","31.613489402466","30.5548650821409","","",
"Europe & Central Asia (all income levels)","ECS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","39.2585336442202","39.6111103659278","39.7334136710747","39.8016788542977","39.9145370977552","40.1635053473863","40.5839835794332","41.1150840109841","41.3560886435679","41.5721441325907","41.6949834675676","41.7415814307867","41.7373264054378","41.5299929160001","41.2808244497648","40.9933897342661","40.6461376995279","40.2190652859278","39.5485724696387","38.8812838658777","38.2447120005688","37.6522623085726","37.09910568627","36.9270119396356","36.7783370350613","36.6435913923702","36.5328693592823","36.4644373493547","36.45462183669","36.475941966889","36.5058570059554","36.5585564720683","36.6088915038934","35.27450556194","33.8768259284866","32.4105362862434","30.885315749044","29.2991900381293","28.3786840789624","27.4407877632384","26.5110282571804","25.5742589777032","24.6347766936132","24.5983415056077","24.5416254795977","24.4523005237364","24.3193498564165","24.1349129448987","23.2673299298796","22.3932359593648","21.5304533011568","20.6633786677256","19.8007757661578","","",
"Ecuador","ECU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","130.6054","130.1982","129.791","128.8426","127.8942","126.9458","125.9974","125.049","122.9708","120.8926","118.8144","116.7362","114.658","112.385","110.112","107.839","105.566","103.293","101.2654","99.2378","97.2102","95.18259","93.155","92.3518","91.5486","90.7454","89.9422","89.139","88.2924","87.44579","86.59919","85.75259","84.906","84.7142","84.5224","84.3306","84.13879","83.947","84.1486","84.3502","84.5518","84.7534","84.955","84.6648","84.3746","84.0844","83.7942","83.504","82.2096","80.9152","79.6208","78.32639","77.032","","",
"Egypt, Arab Rep.","EGY","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","148.0114","147.5622","147.113","145.5408","143.9686","142.3964","140.8242","139.252","137.006","134.76","132.514","130.268","128.022","127.1236","126.2252","125.3268","124.4284","123.53","121.1216","118.7132","116.3048","113.8964","111.488","105.2416","98.9952","92.7488","86.5024","80.256","79.3228","78.3896","77.45641","76.52321","75.59","72.2332","68.8764","65.51961","62.16281","58.806","57.5416","56.2772","55.0128","53.7484","52.484","51.73","50.976","50.222","49.46799","48.714","47.5642","46.4144","45.2646","44.1148","42.965","","",
"Euro area","EMU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","27.7825903063209","28.7362545297947","29.6200042250263","30.1150417582894","30.6460857848679","31.2676048369172","32.0230583923207","32.8915254240436","33.2034866317996","33.4714719721362","33.6151816149297","33.6570510607291","33.6519054496852","32.6921039376043","31.7308230108229","30.7883432257293","29.8627663850266","28.9291655338065","27.5239403518339","26.1168029983691","24.707736487737","23.2995629173787","21.8940699373048","20.6858027786294","19.4793399277611","18.274843662455","17.0735996141487","15.876440324016","15.3328988300009","14.7897774216723","14.250722262237","13.7202061098968","13.1962189970977","12.7914927075637","12.3797200988893","11.9522331387981","11.507941961506","11.0500082845845","11.0921366900561","11.1248383004714","11.149067199614","11.1634906660707","11.169532927446","10.995553266139","10.8129064026534","10.6266259962025","10.4393261071214","10.2518358099414","9.4698607449043","8.69284625806139","7.91966099240862","7.14817930785798","6.38493789311578","","",
"Eritrea","ERI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","119.4878","118.9664","118.445","118.0418","117.6386","117.2354","116.8322","116.429","116.1544","115.8798","115.6052","115.3306","115.056","115.056","115.056","115.056","115.056","115.056","115.056","115.056","115.056","115.056","115.056","114.6736","114.2912","113.9088","113.5264","113.144","114.931","116.718","118.505","120.292","122.079","118.9714","115.8638","112.7562","109.6486","106.541","103.6404","100.7398","97.83921","94.93861","92.038","89.0134","85.9888","82.9642","79.93961","76.915","74.588","72.26099","69.93399","67.60699","65.28","","",
"Spain","ESP","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","10.0564","10.3502","10.644","11.0234","11.4028","11.7822","12.1616","12.541","13.4562","14.3714","15.2866","16.2018","17.117","18.8192","20.5214","22.2236","23.9258","25.628","24.752","23.876","23","22.124","21.248","20.0218","18.7956","17.5694","16.3432","15.117","14.0294","12.9418","11.8542","10.7666","9.679","9.3544","9.029799","8.705199","8.380599","8.056","8.499","8.941999","9.384999","9.827999","10.271","10.7666","11.2622","11.7578","12.2534","12.749","12.324","11.899","11.474","11.049","10.624","","",
"Estonia","EST","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","21.4402","21.4466","21.453","22.4152","23.3774","24.3396","25.3018","26.264","27.7348","29.2056","30.6764","32.1472","33.618","34.8716","36.1252","37.3788","38.6324","39.886","40.1742","40.4624","40.7506","41.0388","41.327","41.965","42.603","43.241","43.879","44.517","45.0314","45.5458","46.0602","46.5746","47.089","43.7448","40.4006","37.0564","33.7122","30.368","28.6672","26.9664","25.2656","23.5648","21.864","22.0864","22.3088","22.5312","22.7536","22.976","21.7366","20.4972","19.2578","18.0184","16.779","","",
"Ethiopia","ETH","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","115.9074","115.8902","115.873","115.7786","115.6842","115.5898","115.4954","115.401","116.1896","116.9782","117.7668","118.5554","119.344","119.6128","119.8816","120.1504","120.4192","120.688","120.9034","121.1188","121.3342","121.5496","121.765","121.282","120.799","120.316","119.833","119.35","119.0148","118.6796","118.3444","118.0092","117.674","117.6464","117.6188","117.5912","117.5636","117.536","115.0704","112.6048","110.1392","107.6736","105.208","102.1698","99.1316","96.0934","93.0552","90.017","87.6876","85.3582","83.0288","80.6994","78.37","","",
"European Union","EUU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","33.9601550319377","34.6133742660095","35.2051934596622","35.9324456212881","36.678769889798","37.4730558021529","38.3415576928613","39.2855099871277","38.9581417324754","38.5918508706788","38.1550453775511","37.6631247628256","37.1420570466542","36.4171886300212","35.6360452043636","34.7828800351003","33.8193764809466","32.7267332699886","31.3017859202511","29.9435049055109","28.7244383427426","27.684204920985","26.8040419097397","26.3571415211919","25.9149439781698","25.4022673866962","24.7844488038365","24.080215806126","23.4094959054114","22.7421803560822","22.1254726127842","21.5794150926795","21.0687036951127","20.3953860491091","19.671303711344","18.8660921660742","17.9830633170079","17.0556593807511","16.6415741154032","16.2411924012404","15.8685795196777","15.5132202173968","15.1745636948252","15.0981608528457","15.0020096461173","14.8697245301913","14.6941555648107","14.4644998955043","13.734922176281","13.0165509705673","12.3200460203932","11.6497219847368","11.0168931958642","","",
"Fragile and conflict affected situations","FCS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","141.219979554038","141.541604506177","141.768038844869","141.416492507212","140.914380974564","140.268363595188","139.483266220397","138.61660551434","136.859802497193","135.225325569552","133.782657299135","132.558898454072","131.520290833384","130.446850166091","129.391472813906","128.276595300229","127.076162481555","125.814170270062","123.821777073269","121.829230911621","119.851484958083","117.873684333671","115.872650625337","114.283313496115","112.679651450428","111.080722134741","109.497838298991","107.938539463358","107.021652441603","106.168860473148","105.37028105473","104.689149971239","104.07569657233","103.665336085872","103.193827791664","102.6221605579","101.925772495938","101.130508835346","99.8093763362975","98.5617912925948","97.4540428793502","96.5067833689238","95.6899124556968","94.7882710541819","93.8741880790485","92.9019589044653","91.8625735654713","90.7727246267201","89.562925846579","88.3322915557559","87.0816935457746","85.786212792206","84.4362853416788","","",
"Finland","FIN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","29.014","29.278","29.542","30.41","31.278","32.146","33.014","33.882","32.7628","31.6436","30.5244","29.4052","28.286","27.3324","26.3788","25.4252","24.4716","23.518","22.1426","20.7672","19.3918","18.0164","16.641","15.8578","15.0746","14.2914","13.5082","12.725","12.456","12.187","11.918","11.649","11.38","10.9968","10.6136","10.2304","9.847201","9.464","9.6894","9.9148","10.1402","10.3656","10.591","10.319","10.047","9.775","9.502999","9.231","9.227","9.223001","9.219001","9.215001","9.211","","",
"Fiji","FJI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","112.6104","110.2872","107.964","101.3952","94.8264","88.2576","81.6888","75.12","71.893","68.666","65.439","62.212","58.985","59.4504","59.9158","60.3812","60.8466","61.312","60.7704","60.2288","59.6872","59.1456","58.604","59.539","60.474","61.409","62.34401","63.279","63.2982","63.3174","63.3366","63.3558","63.375","59.8604","56.3458","52.8312","49.3166","45.802","44.9414","44.0808","43.2202","42.3596","41.499","42.2478","42.9966","43.7454","44.49419","45.243","44.7638","44.2846","43.8054","43.32621","42.847","","",
"France","FRA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","33.9466","35.2468","36.547","36.5406","36.5342","36.5278","36.5214","36.515","36.7978","37.0806","37.3634","37.64619","37.929","36.055","34.181","32.307","30.433","28.559","26.865","25.171","23.477","21.783","20.089","18.8018","17.5146","16.2274","14.9402","13.653","13.1202","12.5874","12.0546","11.5218","10.989","10.7528","10.5166","10.2804","10.0442","9.808","10.0006","10.1932","10.3858","10.5784","10.771","10.6164","10.4618","10.3072","10.1526","9.998","9.1456","8.2932","7.440801","6.588401","5.736","","",
"Faeroe Islands","FRO","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","75.3684","75.1512","74.934","74.934","74.934","74.934","74.934","74.934","74.934","74.934","74.934","74.934","74.934","73.7456","72.5572","71.3688","70.1804","68.992","67.9136","66.8352","65.7568","64.6784","63.6","61.5712","59.5424","57.5136","55.4848","53.456","52.4374","51.4188","50.4002","49.3816","48.363","47.6548","46.9466","46.2384","45.5302","44.822","42.7102","40.5984","38.4866","36.3748","34.263","32.4956","30.7282","28.9608","27.1934","25.426","24.052","22.678","21.304","19.93","18.556","","",
"Gabon","GAB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","132.0918","134.3924","136.693","138.755","140.817","142.879","144.941","147.003","148.7612","150.5194","152.2776","154.0358","155.794","157.8444","159.8948","161.9452","163.9956","166.046","166.934","167.822","168.71","169.598","170.486","169.6278","168.7696","167.9114","167.0532","166.195","164.0494","161.9038","159.7582","157.6126","155.467","152.779","150.091","147.403","144.715","142.027","138.9624","135.8978","132.8332","129.7686","126.704","124.365","122.026","119.687","117.348","115.009","112.6062","110.2034","107.8006","105.3978","102.995","","",
"United Kingdom","GBR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","46.9886","48.1098","49.231","49.1846","49.1382","49.0918","49.04541","48.999","47.999","46.999","45.999","44.999","43.999","40.9996","38.0002","35.0008","32.0014","29.002","28.6018","28.2016","27.8014","27.4012","27.001","28.0006","29.0002","29.9998","30.9994","31.999","31.799","31.599","31.399","31.199","30.999","30.9994","30.9998","31.0002","31.0006","31.001","30.2008","29.4006","28.6004","27.8002","27","26.7696","26.5392","26.3088","26.0784","25.848","25.83","25.812","25.794","25.776","25.758","","",
"Georgia","GEO","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","99.21279","99.68339","100.154","97.6796","95.2052","92.7308","90.25639","87.782","87.7148","87.6476","87.5804","87.5132","87.446","86.0272","84.6084","83.1896","81.7708","80.352","79.5384","78.7248","77.9112","77.0976","76.284","76.2436","76.2032","76.1628","76.12241","76.082","74.6498","73.21761","71.78541","70.35321","68.921","67.2456","65.5702","63.8948","62.2194","60.544","58.13","55.716","53.302","50.888","48.474","48.9528","49.4316","49.9104","50.38921","50.868","50.0542","49.2404","48.4266","47.6128","46.799","","",
"Ghana","GHA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","148.246","148.151","148.056","147.6382","147.2204","146.8026","146.3848","145.967","145.2468","144.5266","143.8064","143.0862","142.366","141.1766","139.9872","138.7978","137.6084","136.419","134.8048","133.1906","131.5764","129.9622","128.348","126.2848","124.2216","122.1584","120.0952","118.032","115.2294","112.4268","109.6242","106.8216","104.019","100.7068","97.3946","94.0824","90.7702","87.458","85.369","83.28001","81.19101","79.10201","77.013","75.1288","73.2446","71.3604","69.4762","67.592","65.7528","63.9136","62.0744","60.2352","58.396","","",
"Guinea","GIN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","202.4208","200.0714","197.722","195.3356","192.9492","190.5628","188.1764","185.79","184.4944","183.1988","181.9032","180.6076","179.312","178.9882","178.6644","178.3406","178.0168","177.693","178.0046","178.3162","178.6278","178.9394","179.251","179.698","180.145","180.592","181.039","181.486","181.2192","180.9524","180.6856","180.4188","180.152","178.861","177.57","176.279","174.988","173.697","171.798","169.899","168","166.101","164.202","162.1588","160.1156","158.0724","156.0292","153.986","149.3876","144.7892","140.1908","135.5924","130.994","","",
"Gambia, The","GMB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","198.0144","199.6612","201.308","203.1906","205.0732","206.9558","208.8384","210.721","211.6976","212.6742","213.6508","214.6274","215.604","215.0062","214.4084","213.8106","213.2128","212.615","210.352","208.089","205.826","203.563","201.3","196.8704","192.4408","188.0112","183.5816","179.152","173.9616","168.7712","163.5808","158.3904","153.2","149.2808","145.3616","141.4424","137.5232","133.604","130.3136","127.0232","123.7328","120.4424","117.152","115.9072","114.6624","113.4176","112.1728","110.928","111.9076","112.8872","113.8668","114.8464","115.826","","",
"Guinea-Bissau","GNB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","107.035","107.035","107.035","103.0518","99.0686","95.0854","91.1022","87.119","95.7466","104.3742","113.0018","121.6294","130.257","125.5602","120.8634","116.1666","111.4698","106.773","109.9154","113.0578","116.2002","119.3426","122.485","124.409","126.333","128.257","130.181","132.105","133.4986","134.8922","136.2858","137.6794","139.073","138.1484","137.2238","136.2992","135.3746","134.45","133.296","132.142","130.988","129.834","128.68","127.6438","126.6076","125.5714","124.5352","123.499","118.6626","113.8262","108.9898","104.1534","99.317","","",
"Equatorial Guinea","GNQ","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","125.9118","126.0534","126.195","126.7792","127.3634","127.9476","128.5318","129.116","129.2164","129.3168","129.4172","129.5176","129.618","129.618","129.618","129.618","129.618","129.618","130.12","130.622","131.124","131.626","132.128","132.5844","133.0408","133.4972","133.9536","134.41","134.41","134.41","134.41","134.41","134.41","134.3096","134.2092","134.1088","134.0084","133.908","132.8808","131.8536","130.8264","129.7992","128.772","127.5878","126.4036","125.2194","124.0352","122.851","120.8088","118.7666","116.7244","114.6822","112.64","","",
"Greece","GRC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","17.2776","18.1668","19.056","21.2652","23.4744","25.6836","27.8928","30.102","31.7988","33.4956","35.1924","36.8892","38.586","40.766","42.946","45.126","47.306","49.486","48.5522","47.6184","46.6846","45.7508","44.817","41.6786","38.5402","35.4018","32.2634","29.125","26.7508","24.3766","22.0024","19.6282","17.254","16.1252","14.9964","13.8676","12.7388","11.61","11.3898","11.1696","10.9494","10.7292","10.509","10.7398","10.9706","11.2014","11.4322","11.663","11.7022","11.7414","11.7806","11.8198","11.859","","",
"Grenada","GRD","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","155.28","152.904","150.528","142.7712","135.0144","127.2576","119.5008","111.744","110.96","110.176","109.392","108.608","107.824","106.5724","105.3208","104.0692","102.8176","101.566","101.3706","101.1752","100.9798","100.7844","100.589","100.31","100.031","99.752","99.473","99.194","96.0462","92.89841","89.75061","86.60281","83.455","79.0572","74.6594","70.2616","65.86381","61.466","59.4034","57.3408","55.2782","53.2156","51.153","49.404","47.655","45.906","44.157","42.408","40.998","39.588","38.178","36.768","35.358","","",
"Greenland","GRL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","155.0038","154.1044","153.205","151.1436","149.0822","147.0208","144.9594","142.898","141.8192","140.7404","139.6616","138.5828","137.504","138.0246","138.5452","139.0658","139.5864","140.107","139.7842","139.4614","139.1386","138.8158","138.493","137.076","135.659","134.242","132.825","131.408","130.6458","129.8836","129.1214","128.3592","127.597","126.3004","125.0038","123.7072","122.4106","121.114","119.9708","118.8276","117.6844","116.5412","115.398","113.7576","112.1172","110.4768","108.8364","107.196","105.2016","103.2072","101.2128","99.2184","97.224","","",
"Guam","GUM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","103.7064","105.2422","106.778","103.833","100.888","97.943","94.998","92.053","92.2532","92.4534","92.6536","92.85381","93.054","91.7518","90.4496","89.1474","87.8452","86.543","84.952","83.361","81.77","80.17899","78.588","79.7244","80.8608","81.9972","83.1336","84.27","82.9208","81.5716","80.2224","78.87321","77.524","75.9942","74.4644","72.9346","71.4048","69.875","67.3642","64.85339","62.34259","59.83179","57.321","55.2848","53.2486","51.2124","49.1762","47.14","47.7372","48.3344","48.9316","49.5288","50.126","","",
"Guyana","GUY","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","129.2452","125.7226","122.2","120.7046","119.2092","117.7138","116.2184","114.723","114.5782","114.4334","114.2886","114.1438","113.999","112.8874","111.7758","110.6642","109.5526","108.441","102.8884","97.3358","91.7832","86.23061","80.678","77.217","73.756","70.29501","66.83401","63.373","64.9912","66.60941","68.22761","69.84581","71.464","72.522","73.58","74.638","75.696","76.754","79.4028","82.05161","84.70041","87.34921","89.998","92.1982","94.3984","96.5986","98.79881","100.999","98.496","95.993","93.49001","90.98701","88.484","","",
